asof_date,ticker,calendar_ticker_event_risk_coefficient,calendar_ticker_event_risk_level,hard_lock_overlay_detected,hard_lock_overlay_advisory_coefficient,final_advisory_ticker_event_risk_coefficient,final_advisory_ticker_event_risk_level,event_action_status,event_semantics_status,nearest_calendar_event_type,nearest_calendar_event_date,days_to_nearest_calendar_event,notes
2026-05-20,DAL,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,DASH,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,DB,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,DBVT,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,DDOG,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,DELL,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,DIS,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,DOCU,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,DUOL,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,ECL,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,EEM,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,ENPH,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,ENTG,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,EQIX,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,EQT,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,ET,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,ETN,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,ETR,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,EWY,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,EWZ,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,FCNCA,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,FIGR,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,FIX,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,FLEX,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,FLR,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,FLS,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,FLUT,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,FN,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,FORM,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,FWONK,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,GEHC,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,GEMI,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,GEV,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,GLW,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,GNRC,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,GOOG,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,GOOGL,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,CALENDAR_TICKER_EVENT_CONTEXT,MEGA_CAP_EARNINGS_EVENT,2026-07-22,63,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,GRAB,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,GS,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,GSG,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,GT,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,HIVE,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,HLT,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,HOOD,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,HPE,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,HTZ,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,HUBB,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,HUBS,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,HUM,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,HUT,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,IBIT,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,ICHR,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,IGV,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,INFY,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,INSM,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,INTC,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,IRDM,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,IREN,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,ISRG,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,IWM,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,IYW,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,JBL,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,JBS,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,JCI,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,JD,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,JFROG,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,JHX,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,KEYS,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,KKR,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,KLAC,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,KLAR,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,KLIC,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,KNX,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,KRC,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,KVYO,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,KWEB,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,LBRT,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,LCID,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,LHX,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,LIN,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,LINE,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,LITE,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,LPLA,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,LRCX,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,LSCC,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,LYB,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
2026-05-20,LYFT,1.000000,NORMAL,TRUE,0.300000,0.300000,HARD_LOCK_SOURCE_DETECTED,MARKET_HARD_LOCK_OVERLAY_ADVISORY,MARKET_WIDE_OVERLAY_NOT_TICKER_SPECIFIC,,,,Final advisory coefficient separates ticker calendar risk from market-wide hard-lock overlay.
